,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,OWS,DWS,WS,OBPM,DBPM,BPM,VORP,Year,UID,Salary,Cap%
422,Luke Walton,PF,32,CLE,50,0,17.1,1.4,3.6,0.4,1.3,1.0,2.3,0.2,0.4,0.8,2.1,2.9,3.3,0.8,0.3,1.2,2.0,3.4,0.1,0.7,0.8,-1.9,0.9,-1.0,0.2,2013,waltolu01,  6091363 ,0.10380822781574328
423,Hakim Warrick,PF,30,TOT,28,14,17.5,2.4,5.9,0.0,0.1,2.4,5.8,2.1,3.1,0.8,2.4,3.2,0.9,0.5,0.2,1.0,1.3,6.9,-0.1,0.1,0.0,-2.8,-2.1,-4.8,-0.3,2013,warriha01,  4000000 ,0.06816748751682884
424,C.J. Watson,PG,28,BRK,80,8,19.0,2.4,5.7,1.1,2.7,1.3,3.1,0.9,1.1,0.5,1.3,1.8,2.0,0.8,0.2,0.9,1.5,6.8,2.5,1.3,3.8,0.3,0.6,0.9,1.1,2013,watsocj01,  992680 ,0.016917125377051416
425,Earl Watson,PG,33,UTA,48,4,17.3,0.8,2.5,0.1,0.6,0.7,1.9,0.4,0.5,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2.0,-0.6,0.7,0.0,-3.9,0.4,-3.5,-0.3,2013,watsoea01,  2000000 ,0.03408374375841442
426,Maalik Wayns,PG,21,TOT,27,1,7.5,1.0,3.3,0.3,1.1,0.7,2.1,0.6,0.7,0.0,0.2,0.3,1.0,0.2,0.0,0.6,1.0,2.8,-0.4,0.1,-0.3,-7.0,-3.0,-9.9,-0.4,2013,waynsma01,  217301 ,0.0037032158012236063
427,Martell Webster,SF,26,WAS,76,62,28.9,3.7,8.4,1.8,4.3,1.9,4.0,2.2,2.6,0.7,3.2,3.9,1.9,0.6,0.2,1.2,2.2,11.4,3.9,2.4,6.3,0.5,0.3,0.8,1.6,2013,webstma02,  600000 ,0.010225123127524327
428,Martell Webster,SF,26,WAS,76,62,28.9,3.7,8.4,1.8,4.3,1.9,4.0,2.2,2.6,0.7,3.2,3.9,1.9,0.6,0.2,1.2,2.2,11.4,3.9,2.4,6.3,0.5,0.3,0.8,1.6,2013,webstma02,  1600000 ,0.027266995006731538
429,David West,PF,32,IND,73,73,33.4,6.9,13.8,0.1,0.3,6.8,13.6,3.3,4.3,2.0,5.7,7.7,2.9,1.0,0.9,2.2,2.0,17.1,4.4,4.7,9.1,2.4,1.5,4.0,3.7,2013,westda01,  10000000 ,0.17041871879207213
430,Russell Westbrook,PG,24,OKC,82,82,34.9,8.2,18.7,1.2,3.7,7.0,15.1,5.6,7.0,1.4,3.9,5.2,7.4,1.8,0.3,3.3,2.3,23.2,7.7,3.9,11.6,4.6,-0.2,4.4,4.6,2013,westbru01,  13668750 ,0.23294108624891358
431,D.J. White,PF,26,BOS,12,0,7.2,1.0,1.9,0.0,0.0,1.0,1.9,0.4,0.8,0.3,0.8,1.1,0.3,0.1,0.5,0.2,0.4,2.4,0.1,0.1,0.2,-0.6,-0.3,-0.9,0.0,2013,whitedj01,  269368 ,0.004590534944358288
432,James White,SF,30,NYK,57,16,7.6,0.9,2.0,0.2,0.7,0.6,1.3,0.2,0.3,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,2.2,0.1,0.3,0.5,-3.3,0.2,-3.1,-0.1,2013,whiteja02,  854389 ,0.01456038787300397
433,Chris Wilcox,C,30,BOS,61,7,13.6,1.8,2.5,0.0,0.0,1.8,2.5,0.6,1.0,0.9,2.0,3.0,0.4,0.5,0.5,0.6,2.0,4.2,1.8,1.3,3.1,-1.5,1.5,0.0,0.4,2013,wilcoch01,  1352181 ,0.023043695359498288
434,Damien Wilkins,SG,33,PHI,61,21,18.0,2.4,5.2,0.3,0.8,2.1,4.3,1.3,1.8,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4,1.0,0.9,1.9,-2.3,0.1,-2.2,-0.1,2013,wilkida02,  1223166 ,0.020845038259002368
435,Deron Williams,PG,28,BRK,78,78,36.4,6.3,14.4,2.2,5.7,4.2,8.7,4.1,4.7,0.4,2.6,3.0,7.7,1.0,0.4,2.8,2.5,18.9,9.1,1.8,10.9,4.5,-0.7,3.8,4.2,2013,willide01,  17177795 ,0.29274178155728625
436,Derrick Williams,PF,21,MIN,78,56,24.6,4.3,10.1,0.8,2.5,3.5,7.6,2.5,3.5,1.2,4.3,5.5,0.6,0.6,0.5,1.3,1.6,12.0,1.0,2.1,3.0,-0.5,-1.0,-1.5,0.2,2013,willide02,  4947840 ,0.08432045535881662
437,Lou Williams,SG,26,ATL,39,9,28.7,4.8,11.4,1.8,5.0,2.9,6.3,2.7,3.1,0.2,1.8,2.1,3.6,1.1,0.3,1.9,1.4,14.1,1.4,1.0,2.4,1.3,-0.3,1.0,0.9,2013,willilo02,  5000000 ,0.08520935939603606
438,Marvin Williams,SF,26,UTA,73,51,23.7,2.7,6.4,0.7,2.3,2.0,4.2,1.1,1.4,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,7.2,1.1,1.1,2.3,-0.8,-0.4,-1.2,0.4,2013,willima02,  8287500 ,0.14123451319892977
439,Mo Williams,PG,30,UTA,46,46,30.8,5.0,11.6,1.3,3.3,3.7,8.2,1.6,1.8,0.5,1.9,2.4,6.2,1.0,0.2,2.7,2.3,12.9,1.2,0.7,1.8,0.9,-1.7,-0.9,0.4,2013,willima01,  8500000 ,0.1448559109732613
440,Reggie Williams,SF,26,CHA,40,0,9.5,1.4,3.3,0.6,1.8,0.9,1.5,0.3,0.5,0.2,1.1,1.3,1.0,0.3,0.0,0.5,0.5,3.7,0.2,0.1,0.3,0.2,-1.6,-1.4,0.1,2013,willire02,  2612500 ,0.04452189028442884
441,Terrence Williams,SF,25,BOS,24,0,13.3,2.0,4.0,0.2,0.6,1.8,3.4,0.4,0.9,0.2,1.7,1.8,1.6,0.5,0.1,0.9,0.5,4.6,-0.1,0.4,0.3,-1.9,-0.5,-2.4,0.0,2013,willite01,  296776 ,0.005057618568823599
442,Metta World Peace,SF,33,LAL,75,66,33.7,4.4,11.0,1.9,5.5,2.5,5.5,1.7,2.3,1.3,3.6,5.0,1.5,1.6,0.6,1.3,2.6,12.4,1.9,2.6,4.6,-0.5,0.9,0.4,1.5,2013,artesro01,  7258960 ,0.12370626629628999
443,Brandan Wright,C,25,DAL,64,16,18.0,3.8,6.3,0.0,0.0,3.8,6.3,0.9,1.5,1.3,2.7,4.1,0.6,0.4,1.2,0.5,1.2,8.5,2.8,1.3,4.1,2.1,0.4,2.5,1.3,2013,wrighbr03,  992680 ,0.016917125377051416
444,Dorell Wright,SF,27,PHI,79,8,22.6,3.0,7.6,1.7,4.6,1.3,3.0,1.5,1.8,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2,9.2,2.8,2.1,4.9,1.9,0.6,2.6,2.1,2013,wrighdo01,  4106000 ,0.06997392593602482
445,Tony Wroten,SG,19,MEM,35,0,7.8,0.9,2.5,0.1,0.5,0.8,2.0,0.6,0.8,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1.0,2.6,-0.2,0.3,0.1,-3.5,-0.2,-3.8,-0.1,2013,wroteto01,  1110120 ,0.01891852281054551
446,Nick Young,SG,27,PHI,59,17,23.9,3.8,9.2,1.3,3.6,2.5,5.6,1.8,2.2,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,10.6,1.4,1.0,2.3,-0.1,-0.6,-0.7,0.5,2013,youngni01,  5600000 ,0.09543448252356039
447,Sam Young,SG,27,IND,56,3,12.4,1.0,2.6,0.3,0.9,0.8,1.7,0.4,0.8,0.5,1.7,2.2,0.8,0.3,0.1,0.6,1.1,2.8,-0.2,1.1,0.9,-3.5,0.8,-2.7,-0.1,2013,youngsa01,  723716 ,0.012333475348932327
448,Thaddeus Young,PF,24,PHI,76,76,34.6,6.7,12.6,0.0,0.1,6.7,12.5,1.4,2.5,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,14.8,3.7,3.7,7.4,0.2,1.0,1.2,2.1,2013,youngth01,  8289130 ,0.1412622914500929
449,Luke Zeller,C,25,PHO,16,0,3.6,0.6,1.6,0.1,0.3,0.5,1.3,0.0,0.0,0.1,0.6,0.6,0.2,0.0,0.0,0.0,0.3,1.2,-0.1,0.0,-0.1,-4.1,-3.0,-7.2,-0.1,2013,zellelu01,  473604 ,0.008071098689480052
450,Tyler Zeller,C,23,CLE,77,55,26.4,3.2,7.3,0.0,0.1,3.2,7.2,1.6,2.0,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9,0.8,1.2,2.0,-3.1,-0.9,-4.0,-1.0,2013,zellety01,  1563120 ,0.026638490771826378
451,Quincy Acy,SF,23,TOT,63,0,13.4,1.0,2.2,0.1,0.2,1.0,2.0,0.6,0.8,1.1,2.3,3.4,0.4,0.4,0.4,0.5,1.9,2.7,0.6,0.9,1.5,-2.5,0.8,-1.7,0.1,2014,acyqu01,  788872 ,0.012508871798937605
452,Steven Adams,C,20,OKC,81,20,14.8,1.1,2.3,0.0,0.0,1.1,2.3,1.0,1.7,1.8,2.3,4.1,0.5,0.5,0.7,0.9,2.5,3.3,0.9,1.9,2.9,-3.1,0.9,-2.2,-0.1,2014,adamsst01,  2090880 ,0.03315436454451756
453,Jeff Adrien,PF,27,TOT,53,12,18.1,2.7,5.2,0.0,0.0,2.7,5.2,1.4,2.2,1.9,3.8,5.8,0.7,0.5,0.7,0.7,2.0,6.8,1.6,1.1,2.7,0.0,-0.9,-0.9,0.3,2014,adrieje01,  916099 ,0.014526266550384524
454,Arron Afflalo,SG,28,ORL,73,73,35.0,6.4,13.8,1.8,4.1,4.6,9.7,3.8,4.6,0.4,3.2,3.6,3.4,0.5,0.0,2.0,1.9,18.2,4.3,1.0,5.3,1.4,-1.6,-0.2,1.1,2014,afflaar01,  7500000 ,0.11892491873463887
455,Cole Aldrich,C,25,NYK,46,2,7.2,0.7,1.3,0.0,0.0,0.7,1.3,0.6,0.7,0.8,2.0,2.8,0.3,0.2,0.7,0.4,0.9,2.0,0.6,0.6,1.2,-0.1,1.6,1.5,0.3,2014,aldrico01,  916099 ,0.014526266550384524
456,LaMarcus Aldridge,PF,28,POR,69,69,36.2,9.4,20.6,0.0,0.2,9.4,20.4,4.3,5.2,2.4,8.7,11.1,2.6,0.9,1.0,1.8,2.1,23.2,4.0,3.5,7.5,2.3,0.1,2.3,2.7,2014,aldrila01,  14878000 ,0.23591532545786092
457,Lavoy Allen,PF,24,TOT,65,2,16.5,2.1,4.6,0.0,0.2,2.0,4.4,0.5,0.8,1.8,3.0,4.8,1.1,0.4,0.5,0.7,1.9,4.7,0.6,0.9,1.5,-2.6,-0.8,-3.5,-0.4,2014,allenla01,  3060000 ,0.048521366843732656
458,Tony Allen,SG,32,MEM,55,28,23.2,3.7,7.5,0.2,0.9,3.5,6.7,1.4,2.2,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2,9.0,0.5,2.1,2.7,-1.1,2.1,1.0,1.0,2014,allento01,  4494383 ,0.071265884404979
459,Al-Farouq Aminu,SF,23,NOP,80,65,25.6,2.9,6.2,0.2,0.6,2.8,5.6,1.1,1.7,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8,7.2,1.3,1.8,3.1,-0.9,0.3,-0.6,0.7,2014,aminual01,  3749602 ,0.059456148418298584
460,Lou Amundson,PF,31,TOT,19,0,9.7,0.8,1.7,0.0,0.0,0.8,1.7,0.3,1.3,1.5,1.4,2.9,0.3,0.5,0.6,0.7,2.6,2.0,-0.1,0.2,0.1,-6.6,0.1,-6.5,-0.2,2014,amundlo01,  48854 ,0.0007746610639816063
461,Lou Amundson,PF,31,TOT,19,0,9.7,0.8,1.7,0.0,0.0,0.8,1.7,0.3,1.3,1.5,1.4,2.9,0.3,0.5,0.6,0.7,2.6,2.0,-0.1,0.2,0.1,-6.6,0.1,-6.5,-0.2,2014,amundlo01,  341979 ,0.005422643304527075
462,Chris Andersen,C,35,MIA,72,0,19.4,2.5,3.8,0.0,0.2,2.4,3.7,1.7,2.3,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,3.8,2.2,6.0,0.6,0.7,1.2,1.1,2014,anderch01,  4818000 ,0.07639736779513201
463,Chris Andersen,C,35,MIA,72,0,19.4,2.5,3.8,0.0,0.2,2.4,3.7,1.7,2.3,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,3.8,2.2,6.0,0.6,0.7,1.2,1.1,2014,anderch01,  1399507 ,0.022191500832474433
464,Alan Anderson,SF,31,BRK,78,26,22.7,2.5,6.2,1.1,3.2,1.4,3.0,1.2,1.5,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9,7.2,0.8,0.9,1.7,-1.8,-1.0,-2.8,-0.4,2014,anderal01,  947907 ,0.015030635059066043
465,James Anderson,SG,24,PHI,80,62,28.9,3.9,9.0,1.4,4.4,2.4,4.6,1.0,1.3,0.7,3.0,3.8,1.9,0.9,0.4,1.3,1.9,10.1,0.9,0.9,1.9,-1.5,-1.0,-2.6,-0.3,2014,anderja01,  916099 ,0.014526266550384524
466,Ryan Anderson,PF,25,NOP,22,14,36.1,7.0,16.1,3.0,7.5,4.0,8.6,2.7,2.8,3.0,3.5,6.5,0.8,0.5,0.3,0.9,2.1,19.8,2.2,0.1,2.3,4.5,-3.2,1.4,0.6,2014,anderry01,  8308500 ,0.13174502497423293
467,Giannis Antetokounmpo,SF,19,MIL,77,23,24.6,2.2,5.4,0.5,1.5,1.7,3.9,1.8,2.6,1.0,3.4,4.4,1.9,0.8,0.8,1.6,2.2,6.8,0.1,1.1,1.2,-2.4,-0.1,-2.5,-0.2,2014,antetgi01,  1792560 ,0.028424006976928567
468,Carmelo Anthony,PF,29,NYK,77,77,38.7,9.6,21.3,2.2,5.4,7.5,15.9,6.0,7.0,1.9,6.2,8.1,3.1,1.2,0.7,2.6,2.9,27.4,8.1,2.5,10.7,5.8,-0.8,5.0,5.3,2014,anthoca01,  21388953 ,0.3391572663125347
469,Joel Anthony,C,31,TOT,33,0,5.6,0.4,1.0,0.0,0.0,0.4,1.0,0.1,0.2,0.5,0.7,1.2,0.1,0.1,0.4,0.1,0.5,0.8,0.0,0.2,0.2,-4.1,-0.7,-4.8,-0.1,2014,anthojo01,  3800000 ,0.06025529215888369
470,Trevor Ariza,SF,28,WAS,77,77,35.4,5.1,11.1,2.3,5.7,2.7,5.3,1.9,2.5,1.3,4.9,6.2,2.5,1.6,0.3,1.7,2.3,14.4,4.3,3.7,8.0,1.3,1.0,2.3,3.0,2014,arizatr01,  7727280 ,0.12252881947197336
471,Hilton Armstrong,C,29,GSW,15,1,6.5,0.6,1.3,0.0,0.0,0.6,1.3,0.5,1.1,1.3,1.9,3.1,0.3,0.3,0.3,0.4,0.7,1.7,0.1,0.2,0.3,-0.7,0.5,-0.1,0.0,2014,armsthi01,  284053 ,0.00450413065884405
472,Darrell Arthur,SF,25,DEN,68,1,17.1,2.4,6.0,0.4,0.9,2.0,5.1,0.8,0.9,0.8,2.3,3.1,0.9,0.6,0.7,0.9,2.7,5.9,-0.5,1.2,0.7,-4.0,0.8,-3.2,-0.4,2014,arthuda01,  3231683 ,0.05124368508681519
473,D.J. Augustin,PG,26,TOT,71,9,27.3,4.2,10.1,1.9,4.7,2.3,5.4,2.8,3.2,0.2,1.6,1.8,4.4,0.7,0.0,1.8,2.1,13.1,3.8,2.4,6.2,1.9,-0.4,1.4,1.7,2014,augusdj01,  755459 ,0.011979053357646872
474,D.J. Augustin,PG,26,TOT,71,9,27.3,4.2,10.1,1.9,4.7,2.3,5.4,2.8,3.2,0.2,1.6,1.8,4.4,0.7,0.0,1.8,2.1,13.1,3.8,2.4,6.2,1.9,-0.4,1.4,1.7,2014,augusdj01,  1267000 ,0.020090382938238324
475,Jeff Ayres,PF,26,SAS,73,10,13.0,1.4,2.4,0.0,0.0,1.4,2.4,0.5,0.8,1.2,2.3,3.5,0.8,0.2,0.3,0.9,2.0,3.3,1.0,1.4,2.4,-3.0,1.0,-2.1,0.0,2014,pendeje02,  1750000 ,0.02774914770474907
476,Chris Babb,SG,23,BOS,14,0,9.4,0.6,2.1,0.4,1.9,0.1,0.2,0.0,0.0,0.3,0.9,1.2,0.2,0.4,0.0,0.2,0.9,1.6,-0.1,0.1,0.0,-6.0,-0.1,-6.1,-0.1,2014,babbch01,  138404 ,0.0021946245936731944
477,Luke Babbitt,PF,24,NOP,27,2,17.5,2.2,5.7,1.3,3.5,0.9,2.2,0.5,0.7,0.7,2.6,3.3,1.1,0.3,0.4,0.6,1.9,6.3,0.5,0.2,0.7,0.0,-1.1,-1.1,0.1,2014,babbilu01,  387995 ,0.006152303179259494
478,Leandro Barbosa,PG,31,PHO,20,0,18.4,2.8,6.6,0.4,1.3,2.5,5.3,1.6,2.0,0.3,1.6,1.9,1.6,0.4,0.2,1.0,1.5,7.5,0.2,0.2,0.4,-1.8,-1.0,-2.8,-0.1,2014,barbole01,  815007 ,0.012923285499088243
479,J.J. Barea,PG,29,MIN,79,1,18.6,3.2,8.3,0.9,2.9,2.3,5.4,1.0,1.3,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,8.4,-0.1,0.9,0.7,-0.9,-1.8,-2.7,-0.3,2014,bareajo01,  4687000 ,0.07432014588123365
480,Andrea Bargnani,C,28,NYK,42,39,29.9,5.3,12.0,0.7,2.6,4.6,9.4,2.0,2.4,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,13.3,0.8,0.7,1.5,-0.7,-1.6,-2.3,-0.1,2014,bargnan01,  11862500 ,0.18809957979862046
481,Harrison Barnes,SF,21,GSW,78,24,28.3,3.5,8.7,0.8,2.4,2.6,6.3,1.7,2.3,0.8,3.1,4.0,1.5,0.8,0.3,1.1,2.0,9.5,0.4,2.8,3.2,-2.2,0.5,-1.6,0.2,2014,barneha02,  2923920 ,0.046363593118211366
482,Matt Barnes,SF,33,LAC,63,40,27.5,3.7,8.4,1.5,4.5,2.1,3.9,1.0,1.4,1.0,3.7,4.6,2.0,0.9,0.4,1.3,2.9,9.9,1.5,2.0,3.5,-0.4,0.2,-0.2,0.8,2014,barnema02,  3250000 ,0.05153413145167684
483,Will Barton,SG,23,POR,41,0,9.4,1.6,3.8,0.2,0.8,1.3,3.0,0.6,0.8,0.4,1.4,1.8,0.8,0.2,0.2,0.4,0.8,4.0,0.3,0.4,0.6,-1.2,-0.1,-1.3,0.1,2014,bartowi01,  788872 ,0.012508871798937605
484,Brandon Bass,PF,28,BOS,82,73,27.6,4.3,8.8,0.0,0.1,4.3,8.8,2.5,2.9,2.0,3.8,5.7,1.1,0.4,0.9,1.2,2.3,11.1,3.2,1.9,5.1,-0.6,-0.6,-1.1,0.5,2014,bassbr01,  6450000 ,0.10227543011178943
485,Shane Battier,SF,35,MIA,73,56,20.1,1.4,3.8,1.0,2.9,0.4,0.9,0.2,0.3,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,4.1,1.0,1.4,2.4,-0.6,0.6,0.0,0.7,2014,battish01,  3270000 ,0.051851264568302545
486,Nicolas Batum,SF,25,POR,82,82,36.0,4.6,10.0,1.8,4.9,2.9,5.1,2.0,2.5,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,13.0,4.8,3.1,7.9,2.2,1.2,3.4,4.0,2014,batumni01,  11295250 ,0.17910489177832395
487,Jerryd Bayless,PG,25,TOT,72,19,23.4,3.4,8.6,1.1,2.9,2.4,5.6,1.3,1.6,0.3,1.7,2.0,2.7,0.8,0.1,1.1,2.2,9.3,1.1,1.3,2.4,-1.6,-0.2,-1.8,0.1,2014,bayleje01,  3135000 ,0.04971061603107905
488,Aron Baynes,C,27,SAS,53,4,9.3,1.3,3.1,0.0,0.0,1.3,3.1,0.4,0.4,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,3.0,-0.1,0.6,0.6,-4.7,-1.0,-5.7,-0.5,2014,baynear01,  788872 ,0.012508871798937605
489,Kent Bazemore,SG,24,TOT,67,15,13.6,2.2,5.1,0.6,1.9,1.6,3.2,1.0,1.6,0.1,1.6,1.7,1.4,0.6,0.2,1.2,1.5,6.0,-0.6,0.8,0.2,-3.0,-0.2,-3.3,-0.3,2014,bazemke01,  788872 ,0.012508871798937605
490,Bradley Beal,SG,20,WAS,73,73,34.7,6.6,15.7,1.9,4.7,4.7,11.0,2.0,2.6,0.7,3.0,3.7,3.3,1.0,0.2,1.8,2.1,17.1,1.6,2.4,4.0,0.3,-0.7,-0.4,1.0,2014,bealbr01,  4319280 ,0.06848933639895347
491,Michael Beasley,SF,25,MIA,55,2,15.1,3.2,6.5,0.4,1.0,2.8,5.5,1.1,1.4,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7,7.9,0.5,1.1,1.6,-1.1,-0.9,-2.0,0.0,2014,beaslmi01,  1027424 ,0.016291508760802348
492,Michael Beasley,SF,25,MIA,55,2,15.1,3.2,6.5,0.4,1.0,2.8,5.5,1.1,1.4,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7,7.9,0.5,1.1,1.6,-1.1,-0.9,-2.0,0.0,2014,beaslmi01,  6000000 ,0.09513993498771109
493,Marco Belinelli,SF,27,SAS,80,25,25.2,4.2,8.7,1.6,3.7,2.6,5.0,1.4,1.6,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,11.4,3.5,2.4,5.9,1.0,0.3,1.3,1.7,2014,belinma01,  2750000 ,0.04360580353603425
494,Anthony Bennett,PF,20,CLE,52,0,12.8,1.5,4.3,0.3,1.0,1.3,3.3,0.8,1.3,0.9,2.0,3.0,0.3,0.4,0.2,0.9,1.8,4.2,-1.1,0.7,-0.4,-6.0,-1.3,-7.4,-0.9,2014,bennean01,  5324280 ,0.08442527550939506
495,Patrick Beverley,PG,25,HOU,56,55,31.3,3.6,8.6,1.6,4.6,1.9,4.0,1.5,1.8,1.3,2.2,3.5,2.7,1.4,0.4,1.2,3.1,10.2,2.7,1.6,4.2,-0.3,0.9,0.6,1.2,2014,beverpa01,  788872 ,0.012508871798937605
496,Chauncey Billups,SG,37,DET,19,7,16.3,1.3,4.2,0.7,2.5,0.5,1.6,0.5,0.6,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,3.8,-0.3,0.1,-0.3,-4.2,-1.6,-5.8,-0.3,2014,billuch01,  2500000 ,0.039641639578212956
497,Bismack Biyombo,C,21,CHA,77,9,13.9,1.1,1.9,0.0,0.0,1.1,1.9,0.6,1.2,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2.9,1.1,2.1,3.2,-2.9,1.7,-1.2,0.2,2014,biyombi01,  3217680 ,0.051021644335209705
498,DeJuan Blair,PF,24,DAL,78,13,15.6,2.7,5.0,0.0,0.0,2.7,5.0,1.0,1.6,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5,6.4,1.8,1.5,3.4,-1.2,0.1,-1.1,0.3,2014,blairde01,  947907 ,0.015030635059066043
499,Steve Blake,PG,33,TOT,55,28,27.2,2.4,6.4,1.4,3.8,1.0,2.6,0.6,0.8,0.2,2.7,2.9,5.6,1.0,0.1,1.9,1.5,6.9,0.7,1.1,1.8,-1.2,0.1,-1.1,0.4,2014,blakest01,  4000000 ,0.06342662332514072
500,Andray Blatche,PF,27,BRK,73,7,22.2,4.4,9.2,0.2,0.7,4.2,8.5,2.2,3.0,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,11.2,1.6,2.1,3.7,0.1,-0.1,0.0,0.8,2014,blatcan01,  1375604 ,0.021812479188139222
501,Andray Blatche,PF,27,BRK,73,7,22.2,4.4,9.2,0.2,0.7,4.2,8.5,2.2,3.0,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,11.2,1.6,2.1,3.7,0.1,-0.1,0.0,0.8,2014,blatcan01,  7794921 ,0.12360137952905732
502,Eric Bledsoe,PG,24,PHO,43,40,32.9,6.2,12.9,1.2,3.3,5.0,9.7,4.3,5.5,0.6,4.1,4.7,5.5,1.6,0.3,3.3,2.3,17.7,2.6,1.6,4.1,2.3,0.7,3.1,1.8,2014,bledser01,  2626473 ,0.04164707841116309
503,Vander Blue,SG,21,BOS,3,0,5.0,0.7,1.3,0.0,0.3,0.7,1.0,0.3,1.7,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.7,-0.1,0.0,-0.1,-10.0,-3.8,-13.8,0.0,2014,blueva01,  28834 ,0.00045721081423927696
504,Keith Bogans,SG,33,BOS,6,0,9.2,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,2.0,0.1,0.0,0.1,-1.4,-0.6,-2.0,0.0,2014,boganke01,  5058198 ,0.08020610481249504
505,Andrew Bogut,C,29,GSW,67,67,26.4,3.5,5.6,0.0,0.0,3.5,5.6,0.3,1.0,2.7,7.3,10.0,1.7,0.7,1.8,1.4,3.1,7.3,2.4,4.0,6.5,-0.2,3.2,3.0,2.2,2014,bogutan01,  14000000 ,0.22199318163799256
506,Matt Bonner,PF,33,SAS,61,0,11.3,1.2,2.7,0.7,1.6,0.5,1.1,0.1,0.2,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,3.2,0.8,1.0,1.8,0.0,1.1,1.0,0.5,2014,bonnema01,  3945000 ,0.06255450725442004
507,Trevor Booker,PF,26,WAS,72,45,21.6,3.1,5.6,0.0,0.0,3.1,5.6,0.7,1.1,2.1,3.2,5.3,0.9,0.6,0.6,0.8,1.8,6.8,2.3,2.0,4.3,-0.5,0.4,-0.1,0.7,2014,booketr01,  2350820 ,0.03727614366130183
508,Carlos Boozer,PF,32,CHI,76,76,28.2,5.9,12.9,0.0,0.0,5.9,12.9,1.9,2.5,1.8,6.5,8.3,1.6,0.7,0.3,2.0,2.8,13.7,-0.9,4.3,3.4,-2.3,0.2,-2.1,-0.1,2014,boozeca01,  15300000 ,0.24260683421866328
509,Chris Bosh,C,29,MIA,79,79,32.0,6.2,12.1,0.9,2.8,5.3,9.3,2.8,3.4,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,16.2,4.6,3.4,8.0,1.3,-0.4,0.8,1.8,2014,boshch01,  19067500 ,0.3023467850630302
510,Avery Bradley,SG,23,BOS,60,58,30.9,6.0,13.8,1.3,3.3,4.7,10.4,1.5,1.9,0.8,3.0,3.8,1.4,1.1,0.2,1.6,2.4,14.9,0.4,1.4,1.8,-1.1,-0.8,-1.9,0.1,2014,bradlav01,  2511432 ,0.039822912867676204
511,Elton Brand,C,34,ATL,73,15,19.4,2.5,4.5,0.0,0.0,2.5,4.5,0.8,1.3,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,5.7,1.4,2.1,3.6,-2.4,1.6,-0.8,0.4,2014,brandel01,  4000000 ,0.06342662332514072
512,Corey Brewer,SF,27,MIN,81,81,32.2,4.8,10.0,0.7,2.6,4.1,7.4,2.0,2.8,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,12.3,2.4,2.7,5.2,-1.7,1.5,-0.2,1.2,2014,breweco01,  4500000 ,0.07135495124078332
513,Ronnie Brewer,SF,28,TOT,24,3,6.7,0.1,0.6,0.0,0.3,0.1,0.3,0.0,0.1,0.1,0.5,0.6,0.4,0.3,0.0,0.1,0.2,0.3,-0.1,0.1,0.0,-3.8,1.4,-2.4,0.0,2014,brewero02,  69792 ,0.0011066677237770554
